
Sun Feb 26 13:53:35 2023


cell 181 : - Area : 425 pixels - Perimeter : 104 pixels - Height : 33 pixels - Width : 19 pixels. Shape : ('square', [5, 32, 0, 117, 28]).
cell 182 : - Area : 132 pixels - Perimeter : 38 pixels - Height : 14 pixels - Width : 11 pixels. Shape : ('square', [5, 33, 0, 117, 28]).
cell 183 : - Area : 782 pixels - Perimeter : 122 pixels - Height : 28 pixels - Width : 37 pixels. Shape : ('oblong', [5, 33, 0, 118, 28]).
cell 184 : - Area : 214 pixels - Perimeter : 49 pixels - Height : 17 pixels - Width : 15 pixels. Shape : ('square', [5, 34, 0, 118, 28]).
cell 185 : - Area : 305 pixels - Perimeter : 58 pixels - Height : 17 pixels - Width : 20 pixels. Shape : ('rectangle', [5, 34, 0, 118, 29]).
cell 186 : - Area : 229 pixels - Perimeter : 57 pixels - Height : 23 pixels - Width : 15 pixels. Shape : ('square', [5, 35, 0, 118, 29]).
cell 187 : - Area : 483 pixels - Perimeter : 81 pixels - Height : 27 pixels - Width : 20 pixels. Shape : ('rectangle', [5, 35, 0, 118, 30]).
cell 188 : - Area : 53 pixels - Perimeter : 24 pixels - Height : 9 pixels - Width : 7 pixels. Shape : ('oblong', [5, 35, 0, 119, 30]).
cell 189 : - Area : 421 pixels - Perimeter : 76 pixels - Height : 21 pixels - Width : 23 pixels. Shape : ('oblong', [5, 35, 0, 120, 30]).
cell 190 : - Area : 149 pixels - Perimeter : 44 pixels - Height : 15 pixels - Width : 12 pixels. Shape : ('square', [5, 36, 0, 120, 30]).
cell 191 : - Area : 38 pixels - Perimeter : 20 pixels - Height : 6 pixels - Width : 7 pixels. Shape : ('circle', [5, 36, 1, 120, 30]).
cell 192 : - Area : 90 pixels - Perimeter : 31 pixels - Height : 12 pixels - Width : 9 pixels. Shape : ('oblong', [5, 36, 1, 121, 30]).
cell 193 : - Area : 185 pixels - Perimeter : 46 pixels - Height : 16 pixels - Width : 15 pixels. Shape : ('oblong', [5, 36, 1, 122, 30]).
cell 194 : - Area : 530 pixels - Perimeter : 81 pixels - Height : 30 pixels - Width : 23 pixels. Shape : ('square', [5, 37, 1, 122, 30]).
cell 195 : - Area : 561 pixels - Perimeter : 83 pixels - Height : 28 pixels - Width : 25 pixels. Shape : ('oblong', [5, 37, 1, 123, 30]).
cell 196 : - Area : 406 pixels - Perimeter : 69 pixels - Height : 25 pixels - Width : 20 pixels. Shape : ('square', [5, 38, 1, 123, 30]).
cell 197 : - Area : 1836 pixels - Perimeter : 305 pixels - Height : 77 pixels - Width : 40 pixels. Shape : ('square', [5, 39, 1, 123, 30]).
cell 198 : - Area : 60 pixels - Perimeter : 26 pixels - Height : 7 pixels - Width : 10 pixels. Shape : ('oblong', [5, 39, 1, 124, 30]).
cell 199 : - Area : 68 pixels - Perimeter : 28 pixels - Height : 7 pixels - Width : 10 pixels. Shape : ('rectangle', [5, 39, 1, 124, 31]).
cell 200 : - Area : 710 pixels - Perimeter : 126 pixels - Height : 44 pixels - Width : 21 pixels. Shape : ('oblong', [5, 39, 1, 125, 31]).
cell 201 : - Area : 111 pixels - Perimeter : 34 pixels - Height : 14 pixels - Width : 10 pixels. Shape : ('oblong', [5, 39, 1, 126, 31]).
cell 202 : - Area : 1207 pixels - Perimeter : 125 pixels - Height : 38 pixels - Width : 42 pixels. Shape : ('oblong', [5, 39, 1, 127, 31]).
cell 203 : - Area : 562 pixels - Perimeter : 88 pixels - Height : 32 pixels - Width : 24 pixels. Shape : ('square', [5, 40, 1, 127, 31]).
cell 204 : - Area : 57 pixels - Perimeter : 26 pixels - Height : 10 pixels - Width : 6 pixels. Shape : ('rectangle', [5, 40, 1, 127, 32]).
cell 205 : - Area : 441 pixels - Perimeter : 87 pixels - Height : 36 pixels - Width : 20 pixels. Shape : ('square', [5, 41, 1, 127, 32]).
cell 206 : - Area : 162 pixels - Perimeter : 43 pixels - Height : 16 pixels - Width : 12 pixels. Shape : ('oblong', [5, 41, 1, 128, 32]).
cell 207 : - Area : 149 pixels - Perimeter : 42 pixels - Height : 17 pixels - Width : 11 pixels. Shape : ('oblong', [5, 41, 1, 129, 32]).
cell 208 : - Area : 1482 pixels - Perimeter : 218 pixels - Height : 70 pixels - Width : 31 pixels. Shape : ('oblong', [5, 41, 1, 130, 32]).
cell 209 : - Area : 82 pixels - Perimeter : 31 pixels - Height : 12 pixels - Width : 8 pixels. Shape : ('oblong', [5, 41, 1, 131, 32]).
cell 210 : - Area : 220 pixels - Perimeter : 53 pixels - Height : 18 pixels - Width : 15 pixels. Shape : ('square', [5, 42, 1, 131, 32]).
cell 211 : - Area : 1126 pixels - Perimeter : 161 pixels - Height : 53 pixels - Width : 30 pixels. Shape : ('oblong', [5, 42, 1, 132, 32]).
cell 212 : - Area : 670 pixels - Perimeter : 88 pixels - Height : 30 pixels - Width : 28 pixels. Shape : ('oblong', [5, 42, 1, 133, 32]).
cell 213 : - Area : 903 pixels - Perimeter : 129 pixels - Height : 45 pixels - Width : 29 pixels. Shape : ('square', [5, 43, 1, 133, 32]).
cell 214 : - Area : 205 pixels - Perimeter : 47 pixels - Height : 15 pixels - Width : 20 pixels. Shape : ('oblong', [5, 43, 1, 134, 32]).
cell 215 : - Area : 40 pixels - Perimeter : 20 pixels - Height : 6 pixels - Width : 7 pixels. Shape : ('rectangle', [5, 43, 1, 134, 33]).
cell 216 : - Area : 375 pixels - Perimeter : 63 pixels - Height : 24 pixels - Width : 19 pixels. Shape : ('square', [5, 44, 1, 134, 33]).
cell 217 : - Area : 213 pixels - Perimeter : 51 pixels - Height : 18 pixels - Width : 15 pixels. Shape : ('oblong', [5, 44, 1, 135, 33]).
cell 218 : - Area : 644 pixels - Perimeter : 92 pixels - Height : 36 pixels - Width : 21 pixels. Shape : ('oblong', [5, 44, 1, 136, 33]).
cell 219 : - Area : 476 pixels - Perimeter : 70 pixels - Height : 25 pixels - Width : 26 pixels. Shape : ('oblong', [5, 44, 1, 137, 33]).
cell 220 : - Area : 346 pixels - Perimeter : 60 pixels - Height : 22 pixels - Width : 20 pixels. Shape : ('oblong', [5, 44, 1, 138, 33]).
cell 221 : - Area : 502 pixels - Perimeter : 85 pixels - Height : 20 pixels - Width : 33 pixels. Shape : ('oblong', [5, 44, 1, 139, 33]).
cell 222 : - Area : 779 pixels - Perimeter : 111 pixels - Height : 40 pixels - Width : 30 pixels. Shape : ('square', [5, 45, 1, 139, 33]).
cell 223 : - Area : 52 pixels - Perimeter : 24 pixels - Height : 8 pixels - Width : 7 pixels. Shape : ('square', [5, 46, 1, 139, 33]).
cell 224 : - Area : 418 pixels - Perimeter : 77 pixels - Height : 29 pixels - Width : 17 pixels. Shape : ('oblong', [5, 46, 1, 140, 33]).
cell 225 : - Area : 1849 pixels - Perimeter : 162 pixels - Height : 47 pixels - Width : 54 pixels. Shape : ('oblong', [5, 46, 1, 141, 33]).
cell 226 : - Area : 91 pixels - Perimeter : 32 pixels - Height : 13 pixels - Width : 8 pixels. Shape : ('oblong', [5, 46, 1, 142, 33]).
cell 227 : - Area : 34 pixels - Perimeter : 18 pixels - Height : 6 pixels - Width : 6 pixels. Shape : ('square', [5, 47, 1, 142, 33]).
cell 228 : - Area : 1744 pixels - Perimeter : 182 pixels - Height : 55 pixels - Width : 43 pixels. Shape : ('square', [5, 48, 1, 142, 33]).
cell 229 : - Area : 555 pixels - Perimeter : 111 pixels - Height : 33 pixels - Width : 27 pixels. Shape : ('triangle', [6, 48, 1, 142, 33]).
cell 230 : - Area : 132 pixels - Perimeter : 35 pixels - Height : 13 pixels - Width : 13 pixels. Shape : ('oblong', [6, 48, 1, 143, 33]).
cell 231 : - Area : 209 pixels - Perimeter : 49 pixels - Height : 14 pixels - Width : 19 pixels. Shape : ('oblong', [6, 48, 1, 144, 33]).
cell 232 : - Area : 93 pixels - Perimeter : 31 pixels - Height : 11 pixels - Width : 10 pixels. Shape : ('oblong', [6, 48, 1, 145, 33]).
cell 233 : - Area : 368 pixels - Perimeter : 66 pixels - Height : 25 pixels - Width : 20 pixels. Shape : ('oblong', [6, 48, 1, 146, 33]).
cell 234 : - Area : 241 pixels - Perimeter : 54 pixels - Height : 14 pixels - Width : 19 pixels. Shape : ('rectangle', [6, 48, 1, 146, 34]).
cell 235 : - Area : 763 pixels - Perimeter : 130 pixels - Height : 33 pixels - Width : 30 pixels. Shape : ('oblong', [6, 48, 1, 147, 34]).
cell 236 : - Area : 114 pixels - Perimeter : 40 pixels - Height : 8 pixels - Width : 16 pixels. Shape : ('oblong', [6, 48, 1, 148, 34]).
cell 237 : - Area : 352 pixels - Perimeter : 71 pixels - Height : 26 pixels - Width : 19 pixels. Shape : ('square', [6, 49, 1, 148, 34]).
cell 238 : - Area : 2169 pixels - Perimeter : 215 pixels - Height : 75 pixels - Width : 39 pixels. Shape : ('oblong', [6, 49, 1, 149, 34]).
cell 239 : - Area : 288 pixels - Perimeter : 56 pixels - Height : 20 pixels - Width : 17 pixels. Shape : ('square', [6, 50, 1, 149, 34]).
cell 240 : - Area : 438 pixels - Perimeter : 72 pixels - Height : 27 pixels - Width : 22 pixels. Shape : ('oblong', [6, 50, 1, 150, 34]).
cell 241 : - Area : 186 pixels - Perimeter : 53 pixels - Height : 12 pixels - Width : 19 pixels. Shape : ('oblong', [6, 50, 1, 151, 34]).
cell 242 : - Area : 3052 pixels - Perimeter : 239 pixels - Height : 72 pixels - Width : 56 pixels. Shape : ('square', [6, 51, 1, 151, 34]).
cell 243 : - Area : 408 pixels - Perimeter : 82 pixels - Height : 18 pixels - Width : 30 pixels. Shape : ('oblong', [6, 51, 1, 152, 34]).
cell 244 : - Area : 1618 pixels - Perimeter : 173 pixels - Height : 46 pixels - Width : 45 pixels. Shape : ('oblong', [6, 51, 1, 153, 34]).
cell 245 : - Area : 100 pixels - Perimeter : 35 pixels - Height : 14 pixels - Width : 8 pixels. Shape : ('rectangle', [6, 51, 1, 153, 35]).
cell 246 : - Area : 268 pixels - Perimeter : 54 pixels - Height : 20 pixels - Width : 16 pixels. Shape : ('square', [6, 52, 1, 153, 35]).
cell 247 : - Area : 50 pixels - Perimeter : 23 pixels - Height : 7 pixels - Width : 8 pixels. Shape : ('rectangle', [6, 52, 1, 153, 36]).
cell 248 : - Area : 143 pixels - Perimeter : 37 pixels - Height : 14 pixels - Width : 12 pixels. Shape : ('square', [6, 53, 1, 153, 36]).
cell 249 : - Area : 25 pixels - Perimeter : 16 pixels - Height : 5 pixels - Width : 5 pixels. Shape : ('square', [6, 54, 1, 153, 36]).
cell 250 : - Area : 310 pixels - Perimeter : 55 pixels - Height : 21 pixels - Width : 20 pixels. Shape : ('oblong', [6, 54, 1, 154, 36]).
cell 251 : - Area : 346 pixels - Perimeter : 70 pixels - Height : 26 pixels - Width : 16 pixels. Shape : ('oblong', [6, 54, 1, 155, 36]).
cell 252 : - Area : 441 pixels - Perimeter : 90 pixels - Height : 34 pixels - Width : 17 pixels. Shape : ('oblong', [6, 54, 1, 156, 36]).
cell 253 : - Area : 356 pixels - Perimeter : 78 pixels - Height : 35 pixels - Width : 14 pixels. Shape : ('oblong', [6, 54, 1, 157, 36]).
cell 254 : - Area : 58 pixels - Perimeter : 25 pixels - Height : 9 pixels - Width : 7 pixels. Shape : ('rectangle', [6, 54, 1, 157, 37]).
cell 255 : - Area : 2407 pixels - Perimeter : 208 pixels - Height : 77 pixels - Width : 41 pixels. Shape : ('oblong', [6, 54, 1, 158, 37]).
cell 256 : - Area : 1466 pixels - Perimeter : 201 pixels - Height : 55 pixels - Width : 37 pixels. Shape : ('square', [6, 55, 1, 158, 37]).
cell 257 : - Area : 40 pixels - Perimeter : 22 pixels - Height : 5 pixels - Width : 8 pixels. Shape : ('rectangle', [6, 55, 1, 158, 38]).
cell 258 : - Area : 111 pixels - Perimeter : 37 pixels - Height : 14 pixels - Width : 10 pixels. Shape : ('oblong', [6, 55, 1, 159, 38]).
cell 259 : - Area : 2376 pixels - Perimeter : 239 pixels - Height : 86 pixels - Width : 38 pixels. Shape : ('oblong', [6, 55, 1, 160, 38]).
cell 260 : - Area : 256 pixels - Perimeter : 54 pixels - Height : 23 pixels - Width : 15 pixels. Shape : ('oblong', [6, 55, 1, 161, 38]).
cell 261 : - Area : 125 pixels - Perimeter : 40 pixels - Height : 17 pixels - Width : 9 pixels. Shape : ('oblong', [6, 55, 1, 162, 38]).
cell 262 : - Area : 944 pixels - Perimeter : 106 pixels - Height : 27 pixels - Width : 41 pixels. Shape : ('oblong', [6, 55, 1, 163, 38]).
cell 263 : - Area : 366 pixels - Perimeter : 70 pixels - Height : 26 pixels - Width : 19 pixels. Shape : ('square', [6, 56, 1, 163, 38]).
cell 264 : - Area : 170 pixels - Perimeter : 49 pixels - Height : 21 pixels - Width : 10 pixels. Shape : ('oblong', [6, 56, 1, 164, 38]).
cell 265 : - Area : 25 pixels - Perimeter : 16 pixels - Height : 5 pixels - Width : 5 pixels. Shape : ('square', [6, 57, 1, 164, 38]).
cell 266 : - Area : 828 pixels - Perimeter : 129 pixels - Height : 40 pixels - Width : 36 pixels. Shape : ('triangle', [7, 57, 1, 164, 38]).
cell 267 : - Area : 98 pixels - Perimeter : 34 pixels - Height : 13 pixels - Width : 9 pixels. Shape : ('oblong', [7, 57, 1, 165, 38]).
cell 268 : - Area : 1229 pixels - Perimeter : 139 pixels - Height : 54 pixels - Width : 32 pixels. Shape : ('oblong', [7, 57, 1, 166, 38]).
cell 269 : - Area : 498 pixels - Perimeter : 77 pixels - Height : 26 pixels - Width : 24 pixels. Shape : ('oblong', [7, 57, 1, 167, 38]).
cell 270 : - Area : 965 pixels - Perimeter : 185 pixels - Height : 44 pixels - Width : 26 pixels. Shape : ('oblong', [7, 57, 1, 168, 38]).
cell 271 : - Area : 62 pixels - Perimeter : 27 pixels - Height : 7 pixels - Width : 9 pixels. Shape : ('rectangle', [7, 57, 1, 168, 39]).
cell 272 : - Area : 1235 pixels - Perimeter : 176 pixels - Height : 59 pixels - Width : 30 pixels. Shape : ('oblong', [7, 57, 1, 169, 39]).
cell 273 : - Area : 127 pixels - Perimeter : 38 pixels - Height : 10 pixels - Width : 15 pixels. Shape : ('oblong', [7, 57, 1, 170, 39]).
cell 274 : - Area : 183 pixels - Perimeter : 46 pixels - Height : 17 pixels - Width : 13 pixels. Shape : ('oblong', [7, 57, 1, 171, 39]).
cell 275 : - Area : 905 pixels - Perimeter : 118 pixels - Height : 45 pixels - Width : 29 pixels. Shape : ('square', [7, 58, 1, 171, 39]).
cell 276 : - Area : 193 pixels - Perimeter : 46 pixels - Height : 14 pixels - Width : 16 pixels. Shape : ('oblong', [7, 58, 1, 172, 39]).
cell 277 : - Area : 87 pixels - Perimeter : 33 pixels - Height : 11 pixels - Width : 10 pixels. Shape : ('oblong', [7, 58, 1, 173, 39]).
cell 278 : - Area : 153 pixels - Perimeter : 42 pixels - Height : 12 pixels - Width : 14 pixels. Shape : ('rectangle', [7, 58, 1, 173, 40]).
cell 279 : - Area : 887 pixels - Perimeter : 129 pixels - Height : 47 pixels - Width : 27 pixels. Shape : ('oblong', [7, 58, 1, 174, 40]).
cell 280 : - Area : 302 pixels - Perimeter : 58 pixels - Height : 22 pixels - Width : 19 pixels. Shape : ('oblong', [7, 58, 1, 175, 40]).
cell 281 : - Area : 58 pixels - Perimeter : 25 pixels - Height : 8 pixels - Width : 8 pixels. Shape : ('square', [7, 59, 1, 175, 40]).
cell 282 : - Area : 289 pixels - Perimeter : 55 pixels - Height : 24 pixels - Width : 17 pixels. Shape : ('square', [7, 60, 1, 175, 40]).
cell 283 : - Area : 1586 pixels - Perimeter : 245 pixels - Height : 91 pixels - Width : 25 pixels. Shape : ('oblong', [7, 60, 1, 176, 40]).
cell 284 : - Area : 443 pixels - Perimeter : 86 pixels - Height : 19 pixels - Width : 34 pixels. Shape : ('oblong', [7, 60, 1, 177, 40]).
cell 285 : - Area : 387 pixels - Perimeter : 82 pixels - Height : 37 pixels - Width : 16 pixels. Shape : ('oblong', [7, 60, 1, 178, 40]).
cell 286 : - Area : 545 pixels - Perimeter : 81 pixels - Height : 34 pixels - Width : 21 pixels. Shape : ('oblong', [7, 60, 1, 179, 40]).
cell 287 : - Area : 389 pixels - Perimeter : 90 pixels - Height : 41 pixels - Width : 13 pixels. Shape : ('oblong', [7, 60, 1, 180, 40]).
cell 288 : - Area : 316 pixels - Perimeter : 62 pixels - Height : 20 pixels - Width : 22 pixels. Shape : ('oblong', [7, 60, 1, 181, 40]).
cell 289 : - Area : 300 pixels - Perimeter : 80 pixels - Height : 27 pixels - Width : 13 pixels. Shape : ('oblong', [7, 60, 1, 182, 40]).
cell 290 : - Area : 1315 pixels - Perimeter : 171 pixels - Height : 72 pixels - Width : 28 pixels. Shape : ('oblong', [7, 60, 1, 183, 40]).
cell 291 : - Area : 396 pixels - Perimeter : 70 pixels - Height : 21 pixels - Width : 21 pixels. Shape : ('square', [7, 61, 1, 183, 40]).
cell 292 : - Area : 174 pixels - Perimeter : 45 pixels - Height : 16 pixels - Width : 13 pixels. Shape : ('square', [7, 62, 1, 183, 40]).
cell 293 : - Area : 50 pixels - Perimeter : 23 pixels - Height : 8 pixels - Width : 7 pixels. Shape : ('square', [7, 63, 1, 183, 40]).
cell 294 : - Area : 139 pixels - Perimeter : 45 pixels - Height : 9 pixels - Width : 18 pixels. Shape : ('oblong', [7, 63, 1, 184, 40]).
cell 295 : - Area : 271 pixels - Perimeter : 72 pixels - Height : 31 pixels - Width : 12 pixels. Shape : ('oblong', [7, 63, 1, 185, 40]).
cell 296 : - Area : 132 pixels - Perimeter : 38 pixels - Height : 12 pixels - Width : 14 pixels. Shape : ('oblong', [7, 63, 1, 186, 40]).
cell 297 : - Area : 252 pixels - Perimeter : 55 pixels - Height : 18 pixels - Width : 16 pixels. Shape : ('square', [7, 64, 1, 186, 40]).
cell 298 : - Area : 92 pixels - Perimeter : 31 pixels - Height : 10 pixels - Width : 10 pixels. Shape : ('square', [7, 65, 1, 186, 40]).
cell 299 : - Area : 558 pixels - Perimeter : 82 pixels - Height : 33 pixels - Width : 27 pixels. Shape : ('triangle', [8, 65, 1, 186, 40]).
cell 300 : - Area : 327 pixels - Perimeter : 66 pixels - Height : 28 pixels - Width : 14 pixels. Shape : ('oblong', [8, 65, 1, 187, 40]).
cell 301 : - Area : 560 pixels - Perimeter : 106 pixels - Height : 30 pixels - Width : 24 pixels. Shape : ('oblong', [8, 65, 1, 188, 40]).
cell 302 : - Area : 700 pixels - Perimeter : 91 pixels - Height : 37 pixels - Width : 23 pixels. Shape : ('oblong', [8, 65, 1, 189, 40]).
cell 303 : - Area : 2279 pixels - Perimeter : 195 pixels - Height : 68 pixels - Width : 44 pixels. Shape : ('oblong', [8, 65, 1, 190, 40]).
cell 304 : - Area : 79 pixels - Perimeter : 29 pixels - Height : 10 pixels - Width : 9 pixels. Shape : ('square', [8, 66, 1, 190, 40]).
cell 305 : - Area : 30 pixels - Perimeter : 18 pixels - Height : 6 pixels - Width : 5 pixels. Shape : ('rectangle', [8, 66, 1, 190, 41]).
cell 306 : - Area : 398 pixels - Perimeter : 76 pixels - Height : 29 pixels - Width : 18 pixels. Shape : ('oblong', [8, 66, 1, 191, 41]).
cell 307 : - Area : 25 pixels - Perimeter : 16 pixels - Height : 5 pixels - Width : 5 pixels. Shape : ('square', [8, 67, 1, 191, 41]).
cell 308 : - Area : 25 pixels - Perimeter : 16 pixels - Height : 5 pixels - Width : 5 pixels. Shape : ('square', [8, 68, 1, 191, 41]).
cell 309 : - Area : 910 pixels - Perimeter : 115 pixels - Height : 30 pixels - Width : 46 pixels. Shape : ('oblong', [8, 68, 1, 192, 41]).
cell 310 : - Area : 147 pixels - Perimeter : 43 pixels - Height : 11 pixels - Width : 15 pixels. Shape : ('oblong', [8, 68, 1, 193, 41]).
cell 311 : - Area : 110 pixels - Perimeter : 38 pixels - Height : 14 pixels - Width : 8 pixels. Shape : ('rectangle', [8, 68, 1, 193, 42]).
cell 312 : - Area : 126 pixels - Perimeter : 40 pixels - Height : 16 pixels - Width : 9 pixels. Shape : ('oblong', [8, 68, 1, 194, 42]).
cell 313 : - Area : 231 pixels - Perimeter : 58 pixels - Height : 22 pixels - Width : 13 pixels. Shape : ('oblong', [8, 68, 1, 195, 42]).
cell 314 : - Area : 260 pixels - Perimeter : 68 pixels - Height : 21 pixels - Width : 17 pixels. Shape : ('oblong', [8, 68, 1, 196, 42]).
cell 315 : - Area : 797 pixels - Perimeter : 103 pixels - Height : 32 pixels - Width : 32 pixels. Shape : ('oblong', [8, 68, 1, 197, 42]).
cell 316 : - Area : 529 pixels - Perimeter : 77 pixels - Height : 29 pixels - Width : 23 pixels. Shape : ('square', [8, 69, 1, 197, 42]).
cell 317 : - Area : 64 pixels - Perimeter : 28 pixels - Height : 11 pixels - Width : 6 pixels. Shape : ('rectangle', [8, 69, 1, 197, 43]).
cell 318 : - Area : 2093 pixels - Perimeter : 224 pixels - Height : 49 pixels - Width : 67 pixels. Shape : ('triangle', [9, 69, 1, 197, 43]).
cell 319 : - Area : 247 pixels - Perimeter : 55 pixels - Height : 15 pixels - Width : 19 pixels. Shape : ('oblong', [9, 69, 1, 198, 43]).
cell 320 : - Area : 45 pixels - Perimeter : 24 pixels - Height : 5 pixels - Width : 9 pixels. Shape : ('rectangle', [9, 69, 1, 198, 44]).
cell 321 : - Area : 280 pixels - Perimeter : 53 pixels - Height : 19 pixels - Width : 18 pixels. Shape : ('oblong', [9, 69, 1, 199, 44]).
cell 322 : - Area : 544 pixels - Perimeter : 91 pixels - Height : 31 pixels - Width : 22 pixels. Shape : ('oblong', [9, 69, 1, 200, 44]).
cell 323 : - Area : 238 pixels - Perimeter : 58 pixels - Height : 14 pixels - Width : 21 pixels. Shape : ('oblong', [9, 69, 1, 201, 44]).
cell 324 : - Area : 136 pixels - Perimeter : 44 pixels - Height : 17 pixels - Width : 11 pixels. Shape : ('oblong', [9, 69, 1, 202, 44]).
cell 325 : - Area : 45 pixels - Perimeter : 22 pixels - Height : 8 pixels - Width : 6 pixels. Shape : ('rectangle', [9, 69, 1, 202, 45]).
cell 326 : - Area : 481 pixels - Perimeter : 76 pixels - Height : 27 pixels - Width : 22 pixels. Shape : ('square', [9, 70, 1, 202, 45]).
cell 327 : - Area : 212 pixels - Perimeter : 50 pixels - Height : 16 pixels - Width : 16 pixels. Shape : ('oblong', [9, 70, 1, 203, 45]).
cell 328 : - Area : 171 pixels - Perimeter : 45 pixels - Height : 18 pixels - Width : 11 pixels. Shape : ('oblong', [9, 70, 1, 204, 45]).
cell 329 : - Area : 186 pixels - Perimeter : 46 pixels - Height : 17 pixels - Width : 14 pixels. Shape : ('oblong', [9, 70, 1, 205, 45]).
cell 330 : - Area : 107 pixels - Perimeter : 37 pixels - Height : 14 pixels - Width : 9 pixels. Shape : ('oblong', [9, 70, 1, 206, 45]).
cell 331 : - Area : 394 pixels - Perimeter : 68 pixels - Height : 23 pixels - Width : 21 pixels. Shape : ('oblong', [9, 70, 1, 207, 45]).
cell 332 : - Area : 274 pixels - Perimeter : 62 pixels - Height : 24 pixels - Width : 14 pixels. Shape : ('oblong', [9, 70, 1, 208, 45]).
cell 333 : - Area : 280 pixels - Perimeter : 56 pixels - Height : 18 pixels - Width : 20 pixels. Shape : ('oblong', [9, 70, 1, 209, 45]).
cell 334 : - Area : 207 pixels - Perimeter : 45 pixels - Height : 16 pixels - Width : 15 pixels. Shape : ('square', [9, 71, 1, 209, 45]).
cell 335 : - Area : 164 pixels - Perimeter : 56 pixels - Height : 22 pixels - Width : 12 pixels. Shape : ('square', [9, 72, 1, 209, 45]).
cell 336 : - Area : 469 pixels - Perimeter : 95 pixels - Height : 29 pixels - Width : 23 pixels. Shape : ('oblong', [9, 72, 1, 210, 45]).
cell 337 : - Area : 175 pixels - Perimeter : 44 pixels - Height : 15 pixels - Width : 15 pixels. Shape : ('oblong', [9, 72, 1, 211, 45]).
cell 338 : - Area : 44 pixels - Perimeter : 22 pixels - Height : 8 pixels - Width : 6 pixels. Shape : ('rectangle', [9, 72, 1, 211, 46]).
cell 339 : - Area : 1035 pixels - Perimeter : 111 pixels - Height : 37 pixels - Width : 33 pixels. Shape : ('square', [9, 73, 1, 211, 46]).
cell 340 : - Area : 474 pixels - Perimeter : 87 pixels - Height : 33 pixels - Width : 18 pixels. Shape : ('oblong', [9, 73, 1, 212, 46]).
cell 341 : - Area : 420 pixels - Perimeter : 64 pixels - Height : 25 pixels - Width : 24 pixels. Shape : ('oblong', [9, 73, 1, 213, 46]).
cell 342 : - Area : 180 pixels - Perimeter : 47 pixels - Height : 17 pixels - Width : 13 pixels. Shape : ('oblong', [9, 73, 1, 214, 46]).
cell 343 : - Area : 335 pixels - Perimeter : 67 pixels - Height : 28 pixels - Width : 15 pixels. Shape : ('oblong', [9, 73, 1, 215, 46]).
cell 344 : - Area : 1466 pixels - Perimeter : 198 pixels - Height : 82 pixels - Width : 23 pixels. Shape : ('oblong', [9, 73, 1, 216, 46]).
cell 345 : - Area : 71 pixels - Perimeter : 26 pixels - Height : 9 pixels - Width : 9 pixels. Shape : ('oblong', [9, 73, 1, 217, 46]).
cell 346 : - Area : 845 pixels - Perimeter : 136 pixels - Height : 29 pixels - Width : 39 pixels. Shape : ('oblong', [9, 73, 1, 218, 46]).
cell 347 : - Area : 68 pixels - Perimeter : 26 pixels - Height : 9 pixels - Width : 9 pixels. Shape : ('oblong', [9, 73, 1, 219, 46]).
cell 348 : - Area : 60 pixels - Perimeter : 26 pixels - Height : 7 pixels - Width : 9 pixels. Shape : ('rectangle', [9, 73, 1, 219, 47]).
cell 349 : - Area : 338 pixels - Perimeter : 59 pixels - Height : 23 pixels - Width : 20 pixels. Shape : ('oblong', [9, 73, 1, 220, 47]).
cell 350 : - Area : 77 pixels - Perimeter : 29 pixels - Height : 9 pixels - Width : 9 pixels. Shape : ('square', [9, 74, 1, 220, 47]).
cell 351 : - Area : 427 pixels - Perimeter : 72 pixels - Height : 26 pixels - Width : 20 pixels. Shape : ('oblong', [9, 74, 1, 221, 47]).
cell 352 : - Area : 34 pixels - Perimeter : 18 pixels - Height : 6 pixels - Width : 6 pixels. Shape : ('square', [9, 75, 1, 221, 47]).
cell 353 : - Area : 278 pixels - Perimeter : 62 pixels - Height : 22 pixels - Width : 14 pixels. Shape : ('rectangle', [9, 75, 1, 221, 48]).
cell 354 : - Area : 266 pixels - Perimeter : 54 pixels - Height : 19 pixels - Width : 16 pixels. Shape : ('square', [9, 76, 1, 221, 48]).
cell 355 : - Area : 45 pixels - Perimeter : 24 pixels - Height : 5 pixels - Width : 9 pixels. Shape : ('rectangle', [9, 76, 1, 221, 49]).
cell 356 : - Area : 451 pixels - Perimeter : 104 pixels - Height : 46 pixels - Width : 14 pixels. Shape : ('oblong', [9, 76, 1, 222, 49]).
cell 357 : - Area : 630 pixels - Perimeter : 83 pixels - Height : 26 pixels - Width : 32 pixels. Shape : ('oblong', [9, 76, 1, 223, 49]).
cell 358 : - Area : 454 pixels - Perimeter : 85 pixels - Height : 34 pixels - Width : 16 pixels. Shape : ('oblong', [9, 76, 1, 224, 49]).
cell 359 : - Area : 25 pixels - Perimeter : 16 pixels - Height : 5 pixels - Width : 5 pixels. Shape : ('square', [9, 77, 1, 224, 49]).
cell 360 : - Area : 1099 pixels - Perimeter : 161 pixels - Height : 57 pixels - Width : 28 pixels. Shape : ('oblong', [9, 77, 1, 225, 49]).
cell 361 : - Area : 109 pixels - Perimeter : 33 pixels - Height : 12 pixels - Width : 11 pixels. Shape : ('oblong', [9, 77, 1, 226, 49]).
cell 362 : - Area : 112 pixels - Perimeter : 38 pixels - Height : 16 pixels - Width : 9 pixels. Shape : ('oblong', [9, 77, 1, 227, 49]).
